date,value
11/16/2021,82.43
11/15/2021,82.05
11/12/2021,82.17
11/11/2021,82.87
11/10/2021,82.64
11/9/2021,84.78
11/8/2021,83.43
11/5/2021,82.74
11/4/2021,80.54
11/3/2021,81.99
11/2/2021,84.72
11/1/2021,84.71
10/29/2021,84.38
10/28/2021,84.32
10/27/2021,84.58
10/26/2021,86.4
10/25/2021,85.99
10/22/2021,85.53
10/21/2021,84.61
10/20/2021,85.82
10/19/2021,85.08
10/18/2021,84.33
10/15/2021,84.86
10/14/2021,84.0
10/13/2021,83.18
10/12/2021,83.42
10/11/2021,83.65
10/8/2021,82.39
10/7/2021,81.95
10/6/2021,81.08
10/5/2021,82.56
10/4/2021,81.26
10/1/2021,79.28
9/30/2021,78.52
9/29/2021,78.64
9/28/2021,79.09
9/27/2021,79.53
9/24/2021,78.09
9/23/2021,77.25
9/22/2021,76.19
9/21/2021,74.36
9/20/2021,73.92
9/17/2021,75.34
9/16/2021,75.67
9/15/2021,75.46
9/14/2021,73.6
9/13/2021,73.51
9/10/2021,72.92
9/9/2021,71.45
9/8/2021,72.6
9/7/2021,71.69
9/6/2021,72.22
9/3/2021,72.61
9/2/2021,73.03
9/1/2021,71.59
8/31/2021,72.99
8/30/2021,73.41
8/27/2021,72.7
8/26/2021,71.07
8/25/2021,72.25
8/24/2021,71.05
8/23/2021,68.75
8/20/2021,65.18
8/19/2021,66.45
8/18/2021,68.23
8/17/2021,69.03
8/16/2021,69.51
8/13/2021,70.59
8/12/2021,71.31
8/11/2021,71.44
8/10/2021,70.63
8/9/2021,69.04
8/6/2021,70.7
8/5/2021,71.29
8/4/2021,70.38
8/3/2021,72.41
8/2/2021,72.89
7/30/2021,76.33
7/29/2021,76.05
7/28/2021,74.74
7/27/2021,74.48
7/26/2021,74.5
7/23/2021,74.1
7/22/2021,73.79
7/21/2021,72.23
7/20/2021,69.35
7/19/2021,68.62
7/16/2021,73.59
7/15/2021,73.47
7/14/2021,74.76
7/13/2021,76.49
7/12/2021,75.16
7/9/2021,75.55
7/8/2021,74.12
7/7/2021,73.43
7/6/2021,74.53
7/5/2021,77.16
7/2/2021,76.17
7/1/2021,75.84
6/30/2021,75.13
6/29/2021,74.76
6/28/2021,74.68
6/25/2021,76.18
6/24/2021,75.56
6/23/2021,75.19
6/22/2021,74.81
6/21/2021,74.9
6/18/2021,73.51
6/17/2021,73.08
6/16/2021,74.39
6/15/2021,73.99
6/14/2021,72.86
6/11/2021,72.69
6/10/2021,72.52
6/9/2021,72.22
6/8/2021,72.22
6/7/2021,71.49
6/4/2021,71.89
6/3/2021,71.31
6/2/2021,71.35
6/1/2021,70.25
5/31/2021,69.32
5/28/2021,69.63
5/27/2021,69.46
5/26/2021,68.87
5/25/2021,68.65
5/24/2021,68.46
5/21/2021,66.44
5/20/2021,65.11
5/19/2021,66.66
5/18/2021,68.71
5/17/2021,69.46
5/14/2021,68.71
5/13/2021,67.05
5/12/2021,69.32
5/11/2021,68.55
5/10/2021,68.32
5/7/2021,68.28
5/6/2021,68.09
5/5/2021,68.96
5/4/2021,68.88
5/3/2021,67.56
4/30/2021,67.25
4/29/2021,68.56
4/28/2021,67.27
4/27/2021,66.42
4/26/2021,65.65
4/23/2021,66.11
4/22/2021,65.4
4/21/2021,65.32
4/20/2021,66.57
4/19/2021,67.05
4/16/2021,66.77
4/15/2021,66.94
4/14/2021,66.58
4/13/2021,63.67
4/12/2021,63.28
4/9/2021,62.95
4/8/2021,63.2
4/7/2021,63.16
4/6/2021,62.74
4/5/2021,62.15
4/1/2021,64.86
3/31/2021,63.54
3/30/2021,64.14
3/29/2021,64.98
3/26/2021,64.57
3/25/2021,61.95
3/24/2021,64.41
3/23/2021,60.79
3/22/2021,64.62
3/19/2021,64.53
3/18/2021,63.28
3/17/2021,68.0
3/16/2021,68.39
3/15/2021,68.88
3/12/2021,69.22
3/11/2021,69.63
3/10/2021,67.9
3/9/2021,67.52
3/8/2021,68.24
3/5/2021,69.36
3/4/2021,66.74
3/3/2021,64.07
3/2/2021,62.7
3/1/2021,63.69
2/26/2021,66.13
2/25/2021,66.88
2/24/2021,67.04
2/23/2021,65.37
2/22/2021,65.24
2/19/2021,62.91
2/18/2021,63.93
2/17/2021,64.34
2/16/2021,63.35
2/15/2021,63.3
2/12/2021,62.43
2/11/2021,61.14
2/10/2021,61.47
2/9/2021,61.09
2/8/2021,60.56
2/5/2021,59.34
2/4/2021,58.84
2/3/2021,58.46
2/2/2021,57.46
2/1/2021,56.35
1/29/2021,55.88
1/28/2021,55.53
1/27/2021,55.81
1/26/2021,55.91
1/25/2021,55.88
1/22/2021,55.41
1/21/2021,56.1
1/20/2021,56.08
1/19/2021,55.9
1/18/2021,54.75
1/15/2021,55.1
1/14/2021,56.42
1/13/2021,56.06
1/12/2021,56.58
1/11/2021,55.66
1/8/2021,55.99
1/7/2021,54.38
1/6/2021,54.3
1/5/2021,53.6
1/4/2021,51.09
12/31/2020,51.8
12/30/2020,51.34
12/29/2020,51.09
12/28/2020,50.86
12/24/2020,51.29
12/23/2020,51.2
12/22/2020,50.08
12/21/2020,50.91
12/18/2020,52.26
12/17/2020,51.5
12/16/2020,51.08
12/15/2020,50.76
12/14/2020,50.29
12/11/2020,49.97
12/10/2020,50.25
12/9/2020,48.86
12/8/2020,48.84
12/7/2020,48.79
12/4/2020,49.25
12/3/2020,48.71
12/2/2020,48.25
12/1/2020,47.42
11/30/2020,47.59
11/27/2020,48.18
11/26/2020,47.8
11/25/2020,48.61
11/24/2020,47.86
11/23/2020,46.06
11/20/2020,44.96
11/19/2020,44.2
11/18/2020,44.34
11/17/2020,43.75
11/16/2020,43.82
11/13/2020,42.78
11/12/2020,43.53
11/11/2020,43.8
11/10/2020,43.61
11/9/2020,42.4
11/6/2020,39.45
11/5/2020,40.93
11/4/2020,41.23
11/3/2020,39.71
11/2/2020,38.97
10/30/2020,37.46
10/29/2020,37.65
10/28/2020,39.12
10/27/2020,41.2
10/26/2020,40.46
10/23/2020,41.77
10/22/2020,42.46
10/21/2020,41.73
10/20/2020,43.16
10/19/2020,42.62
10/16/2020,42.93
