Date,EUA,Market_size,Oil,Coal,NG,Power,IR,GDP,USEU,S&P_clean,DAX,High_price,Low_price
2024-03-26,63.0,2135070.0,86.25,113.9,27.132,67.67,4.5,4257597.1,0.923,865.11,18384.35,65.74,62.16
2024-03-25,64.84,2185756.4,86.75,113.75,28.489,67.67,4.5,4257597.1,0.9226,870.65,18261.31,65.49,61.68
2024-03-24,61.5,1499370.0,85.43,113.0,27.36,67.67,4.5,4257597.1,0.9252,877.25,18205.94,62.06,58.8
2024-03-23,61.5,1499370.0,85.43,113.0,27.36,67.67,4.5,4257597.1,0.9252,877.25,18205.94,62.06,58.8
2024-03-22,61.5,1499370.0,85.43,113.0,27.36,67.67,4.5,4257597.1,0.9252,877.25,18205.94,62.06,58.8
2024-03-21,59.37,1361354.1,85.78,112.4,26.675,67.67,4.5,4257597.1,0.9207,878.38,18179.25,60.26,58.8
2024-03-20,60.01,1301016.8,85.95,112.25,27.742,67.67,4.5,4257597.1,0.9156,869.75,18015.13,61.46,59.99
2024-03-19,61.31,1646786.6,87.38,112.65,28.866,67.67,4.5,4257597.1,0.9202,856.65,17987.49,62.87,59.65
2024-03-18,61.42,2063097.8,86.89,112.4,28.822,67.67,4.5,4257597.1,0.9195,863.58,17932.68,62.32,59.5
2024-03-17,59.38,1606822.8,85.34,112.35,27.026,67.67,4.5,4257597.1,0.9182,859.39,17936.65,60.25,58.14
2024-03-16,59.38,1606822.8,85.34,112.35,27.026,67.67,4.5,4257597.1,0.9182,859.39,17936.65,60.25,58.14
2024-03-15,59.38,1606822.8,85.34,112.35,27.026,67.67,4.5,4257597.1,0.9182,859.39,17936.65,60.25,58.14
2024-03-14,58.8,1784580.0,85.42,111.15,26.049,67.67,4.5,4257597.1,0.9187,865.99,17942.04,59.18,55.08
2024-03-13,55.87,1307358.0,84.03,109.5,24.903,67.67,4.5,4257597.1,0.9133,877.62,17961.38,57.9,55.65
2024-03-12,57.0,1533300.0,81.92,109.25,24.775,67.67,4.5,4257597.1,0.9151,893.43,17965.11,57.08,55.24
2024-03-11,56.13,1573323.9,82.21,109.0,24.93,67.67,4.5,4257597.1,0.9152,912.85,17746.27,58.24,55.8
2024-03-10,58.5,1333800.0,82.08,111.15,26.392,67.67,4.5,4257597.1,0.914,917.4,17814.51,60.2,57.8
2024-03-09,58.5,1333800.0,82.08,111.15,26.392,67.67,4.5,4257597.1,0.914,917.4,17814.51,60.2,57.8
2024-03-08,58.5,1333800.0,82.08,111.15,26.392,67.67,4.5,4257597.1,0.914,917.4,17814.51,60.2,57.8
2024-03-07,59.44,2146378.4,82.96,110.75,25.992,67.67,4.5,4257597.1,0.9132,911.02,17842.85,61.09,57.4
2024-03-06,58.79,2617330.8,82.96,112.15,26.572,67.67,4.5,4257597.1,0.9173,900.35,17716.71,62.8,58.09
2024-03-05,60.0,2919600.0,82.04,112.5,27.468,67.67,4.5,4257597.1,0.9209,889.83,17698.4,61.23,56.73
2024-03-04,57.28,1946374.4,82.8,111.0,26.885,67.67,4.5,4257597.1,0.921,890.23,17716.17,57.77,53.5
2024-03-03,56.31,1286683.5,83.55,107.0,25.809,67.67,4.5,4257597.1,0.9224,901.69,17735.07,56.84,55.08
2024-03-02,56.31,1286683.5,83.55,107.0,25.809,67.67,4.5,4257597.1,0.9224,901.69,17735.07,56.84,55.08
2024-03-01,56.31,1286683.5,83.55,107.0,25.809,67.67,4.5,4257597.1,0.9224,901.69,17735.07,56.84,55.08
2024-02-29,56.44,1526137.6,83.62,103.85,24.865,67.67,4.5,4257597.1,0.9253,889.23,17678.19,57.81,55.25
2024-02-28,57.21,2194575.6,83.68,103.65,25.619,67.67,4.5,4257597.1,0.9225,877.09,17601.22,58.87,55.45
2024-02-27,55.96,1702303.2,83.65,100.9,24.392,67.67,4.5,4257597.1,0.9218,885.11,17556.49,56.14,52.45
2024-02-26,53.83,1285998.7,82.53,98.7,24.009,67.67,4.5,4257597.1,0.9214,875.18,17423.23,54.52,51.55
2024-02-25,52.51,1377337.3,81.62,95.77,22.934,67.67,4.5,4257597.1,0.924,875.21,17419.33,53.01,51.12
2024-02-24,52.51,1377337.3,81.62,95.77,22.934,67.67,4.5,4257597.1,0.924,875.21,17419.33,53.01,51.12
2024-02-23,52.51,1377337.3,81.62,95.77,22.934,67.67,4.5,4257597.1,0.924,875.21,17419.33,53.01,51.12
2024-02-22,52.59,1175912.4,83.67,95.65,23.193,67.67,4.5,4257597.1,0.9236,887.83,17370.45,54.48,52.37
2024-02-21,54.51,1012795.8,83.03,95.15,23.977,67.67,4.5,4257597.1,0.9241,905.4,17118.12,54.98,53.28
2024-02-20,54.21,1650694.5,82.34,94.75,24.168,67.67,4.5,4257597.1,0.9253,917.31,17068.43,55.04,51.86
2024-02-19,53.14,1573475.4,83.56,94.5,23.704,67.67,4.5,4257597.1,0.9276,928.8,17092.26,57.11,52.9
2024-02-18,57.11,1149624.3,83.47,94.5,24.822,67.67,4.5,4257597.1,0.9278,928.9,17117.44,58.21,56.29
2024-02-17,57.11,1149624.3,83.47,94.5,24.822,67.67,4.5,4257597.1,0.9278,928.9,17117.44,58.21,56.29
2024-02-16,57.11,1149624.3,83.47,94.5,24.822,67.67,4.5,4257597.1,0.9278,928.9,17117.44,58.21,56.29
2024-02-15,57.95,1626656.5,82.86,94.5,24.966,67.67,4.5,4257597.1,0.9281,938.24,17046.69,59.05,56.13
2024-02-14,56.44,1332548.4,81.6,94.15,24.857,67.67,4.5,4257597.1,0.9321,925.82,16945.48,57.57,55.41
2024-02-13,56.65,1348270.0,82.77,94.0,25.436,67.67,4.5,4257597.1,0.9336,906.61,16880.83,57.89,55.65
2024-02-12,57.2,1405976.0,82.0,94.4,25.729,67.67,4.5,4257597.1,0.9282,931.37,17037.35,58.8,56.59
2024-02-11,58.8,1551732.0,82.19,96.0,27.117,67.67,4.5,4257597.1,0.9271,916.9,16926.5,60.5,58.2
2024-02-10,58.8,1551732.0,82.19,96.0,27.117,67.67,4.5,4257597.1,0.9271,916.9,16926.5,60.5,58.2
2024-02-09,58.8,1551732.0,82.19,96.0,27.117,67.67,4.5,4257597.1,0.9271,916.9,16926.5,60.5,58.2
2024-02-08,60.71,1582709.7,81.63,97.4,27.812,67.67,4.5,4257597.1,0.9276,908.08,16963.83,62.5,60.27
2024-02-07,62.32,1101194.4,79.21,98.5,28.186,67.67,4.5,4257597.1,0.9281,912.01,16921.96,63.68,62.25
2024-02-06,63.49,1224087.2,78.59,98.5,28.607,67.67,4.5,4257597.1,0.9298,886.73,17033.24,63.97,62.0
2024-02-05,62.59,1199224.4,77.99,98.2,28.341,67.67,4.5,4257597.1,0.9307,876.19,16904.06,64.31,62.07
2024-02-04,63.5,1140460.0,77.33,98.5,29.304,67.67,4.5,4257597.1,0.927,896.49,16918.21,64.37,61.9
2024-02-03,63.5,1140460.0,77.33,98.5,29.304,67.67,4.5,4257597.1,0.927,896.49,16918.21,64.37,61.9
2024-02-02,63.5,1140460.0,77.33,98.5,29.304,67.67,4.5,4257597.1,0.927,896.49,16918.21,64.37,61.9
2024-02-01,62.32,1380388.0,78.7,97.45,28.991,67.67,4.5,4257597.1,0.9196,908.16,16859.04,64.87,62.1
2024-01-31,64.4,1373008.0,81.71,99.55,30.235,67.67,4.5,4257597.1,0.9242,890.77,16903.76,65.14,62.94
2024-01-30,64.02,1464137.4,82.87,96.0,29.391,67.67,4.5,4257597.1,0.9218,887.14,16972.34,64.02,61.3
2024-01-29,61.77,1394766.6,82.4,94.4,28.174,67.67,4.5,4257597.1,0.9229,896.91,16941.71,64.06,61.58
2024-01-28,63.1,1385676.0,83.55,106.07,28.079,67.67,4.5,4257597.1,0.9211,889.46,16961.39,65.03,62.1
2024-01-27,63.1,1385676.0,83.55,106.07,28.079,67.67,4.5,4257597.1,0.9211,889.46,16961.39,65.03,62.1
2024-01-26,63.1,1385676.0,83.55,106.07,28.079,67.67,4.5,4257597.1,0.9211,889.46,16961.39,65.03,62.1
2024-01-25,63.41,1623930.1,82.43,105.7,27.784,67.67,4.5,4257597.1,0.9219,894.13,16906.92,66.43,62.9
2024-01-24,65.8,1650922.0,80.04,105.9,28.929,67.67,4.5,4257597.1,0.9185,894.47,16889.92,66.1,63.16
2024-01-23,63.27,1283115.6,79.55,105.5,27.227,67.67,4.5,4257597.1,0.9216,896.93,16627.09,63.8,61.6
2024-01-22,62.41,1350552.4,80.06,105.55,27.264,67.67,4.5,4257597.1,0.9187,885.81,16683.36,63.03,60.86
2024-01-21,63.42,960178.8,78.56,106.25,28.429,67.67,4.5,4257597.1,0.9175,876.76,16555.13,64.23,62.93
2024-01-20,63.42,960178.8,78.56,106.25,28.429,67.67,4.5,4257597.1,0.9175,876.76,16555.13,64.23,62.93
2024-01-19,63.42,960178.8,78.56,106.25,28.429,67.67,4.5,4257597.1,0.9175,876.76,16555.13,64.23,62.93
2024-01-18,63.28,1151063.2,79.1,106.9,27.893,67.67,4.5,4257597.1,0.9193,879.99,16567.35,64.13,62.5
2024-01-17,63.31,1622635.3,77.88,107.0,27.708,67.67,4.5,4257597.1,0.9187,877.87,16431.69,66.07,62.86
2024-01-16,65.49,1468940.7,78.29,108.0,29.656,67.67,4.5,4257597.1,0.9193,905.01,16571.68,67.4,65.05
2024-01-15,66.9,1484511.0,78.15,108.55,29.923,67.67,4.5,4257597.1,0.9131,931.58,16622.22,67.46,64.61
2024-01-14,63.8,32538.0,78.29,108.55,31.991,67.67,4.5,4257597.1,0.913,933.16,16704.56,66.93,63.0
2024-01-13,63.8,32538.0,78.29,108.55,31.991,67.67,4.5,4257597.1,0.913,933.16,16704.56,66.93,63.0
2024-01-12,63.8,32538.0,78.29,108.55,31.991,67.67,4.5,4257597.1,0.913,933.16,16704.56,66.93,63.0
2024-01-11,65.96,69917.6,77.41,107.25,30.817,67.67,4.5,4257597.1,0.9112,938.1,16547.03,67.7,65.2
2024-01-10,67.72,50790.0,76.8,109.0,30.942,67.67,4.5,4257597.1,0.9112,951.21,16689.81,70.5,67.47
2024-01-09,69.9,33552.0,77.59,111.15,30.641,67.67,4.5,4257597.1,0.9147,952.46,16688.36,70.73,69.25
2024-01-08,69.96,54568.8,76.12,113.2,31.58,67.67,4.5,4257597.1,0.913,952.87,16716.47,73.75,69.89
2024-01-07,73.97,28108.6,78.76,115.25,34.551,67.67,4.5,4257597.1,0.9138,951.47,16594.21,74.54,73.18
2024-01-06,73.97,28108.6,78.76,115.25,34.551,67.67,4.5,4257597.1,0.9138,951.47,16594.21,74.54,73.18
2024-01-05,73.97,28108.6,78.76,115.25,34.551,67.67,4.5,4257597.1,0.9138,951.47,16594.21,74.54,73.18
2024-01-04,73.78,102554.2,77.59,112.4,33.41,67.67,4.5,4257597.1,0.9135,953.9,16617.29,76.1,73.1
2024-01-03,75.42,15838.2,78.25,109.25,32.795,67.67,4.5,4257597.1,0.9156,962.81,16538.39,75.58,74.2
2024-01-02,74.09,51122.1,75.89,106.15,30.572,67.67,4.5,4257597.1,0.9137,988.38,16769.36,78.22,73.04
2024-01-01,77.94,73263.6,77.04,117.55,32.35,67.67,4.5,4257597.1,0.9053,1000.32,16751.64,78.61,77.28
2023-12-31,77.94,73263.6,77.04,117.55,32.35,82.27,4.5,4467843.3,0.906,999.73,16751.64,78.61,77.28
2023-12-30,77.94,73263.6,77.04,117.55,32.35,82.27,4.5,4467843.3,0.906,999.73,16751.64,78.61,77.28
2023-12-29,77.94,73263.6,77.04,117.55,32.35,82.27,4.5,4467843.3,0.906,999.73,16751.64,78.61,77.28
2023-12-28,77.94,73263.6,78.39,117.25,33.105,82.27,4.5,4467843.3,0.9039,1008.85,16701.55,78.02,76.98
2023-12-27,77.74,74630.4,79.65,117.5,35.513,82.27,4.5,4467843.3,0.9003,998.94,16742.07,78.57,77.08
2023-12-26,76.94,34623.0,81.07,115.85,34.174,82.27,4.5,4467843.3,0.9053,991.49,16706.18,77.08,75.0
2023-12-25,76.94,34623.0,79.07,115.85,34.174,82.27,4.5,4467843.3,0.9082,982.89,16706.18,77.08,75.0
2023-12-24,76.94,34623.0,79.07,115.85,34.174,82.27,4.5,4467843.3,0.9079,983.56,16706.18,77.08,75.0
2023-12-23,76.94,34623.0,79.07,115.85,34.174,82.27,4.5,4467843.3,0.9079,983.56,16706.18,77.08,75.0
2023-12-22,76.94,34623.0,79.07,115.85,34.174,82.27,4.5,4467843.3,0.9079,983.56,16706.18,77.08,75.0
2023-12-21,75.88,62221.6,79.39,116.0,34.203,82.27,4.5,4467843.3,0.9081,980.73,16687.42,76.42,73.5
2023-12-20,73.2,106140.0,79.7,116.25,33.521,82.27,4.5,4467843.3,0.9139,959.46,16733.05,73.55,69.75
2023-12-19,69.76,72550.4,79.23,116.75,32.568,82.27,4.5,4467843.3,0.9104,979.13,16744.41,69.99,68.75
2023-12-18,69.61,297234.7,77.95,116.85,35.522,82.27,4.5,4467843.3,0.9152,957.59,16650.55,71.38,67.03
2023-12-17,67.57,857463.3,76.55,117.0,33.189,82.27,4.5,4467843.3,0.9177,971.38,16751.44,67.82,66.22
2023-12-16,67.57,857463.3,76.55,117.0,33.189,82.27,4.5,4467843.3,0.9177,971.38,16751.44,67.82,66.22
2023-12-15,67.57,857463.3,76.55,117.0,33.189,82.27,4.5,4467843.3,0.9177,971.38,16751.44,67.82,66.22
2023-12-14,66.73,1578164.5,76.61,118.0,34.85,82.27,4.5,4467843.3,0.9095,961.54,16752.23,70.16,65.99
2023-12-13,68.88,1831519.2,74.26,117.9,35.812,82.27,4.5,4467843.3,0.9194,906.67,16766.05,69.98,68.01
2023-12-12,68.24,1572249.6,73.24,117.65,34.703,82.27,4.5,4467843.3,0.9263,881.95,16791.74,68.6,66.88
2023-12-11,67.34,1958247.2,76.03,121.3,36.118,82.27,4.5,4467843.3,0.9288,896.09,16794.43,68.5,66.26
2023-12-10,68.62,1526108.8,75.84,122.75,38.598,82.27,4.5,4467843.3,0.9289,898.32,16759.22,70.76,68.45
2023-12-09,68.62,1526108.8,75.84,122.75,38.598,82.27,4.5,4467843.3,0.9289,898.32,16759.22,70.76,68.45
2023-12-08,68.62,1526108.8,75.84,122.75,38.598,82.27,4.5,4467843.3,0.9289,898.32,16759.22,70.76,68.45
2023-12-07,69.97,1575724.4,74.05,122.0,39.968,82.27,4.5,4467843.3,0.9263,904.46,16628.99,70.19,68.65
2023-12-06,68.96,1587459.2,74.3,120.4,39.313,82.27,4.5,4467843.3,0.9289,906.97,16656.44,70.0,68.37
2023-12-05,68.91,2112780.6,77.2,118.0,38.133,82.27,4.5,4467843.3,0.926,914.14,16533.11,70.88,68.42
2023-12-04,70.43,2228405.2,78.03,119.0,40.104,82.27,4.5,4467843.3,0.9228,920.46,16404.76,72.08,70.15
2023-12-03,72.45,1559848.5,78.88,119.8,43.496,82.27,4.5,4467843.3,0.9188,918.48,16397.52,73.13,70.57
2023-12-02,72.45,1559848.5,78.88,119.8,43.496,82.27,4.5,4467843.3,0.9188,918.48,16397.52,73.13,70.57
2023-12-01,72.45,1559848.5,78.88,119.8,43.496,82.27,4.5,4467843.3,0.9188,918.48,16397.52,73.13,70.57
2023-11-30,70.56,1852200.0,82.83,118.45,42.091,82.27,4.5,4467843.3,0.9184,903.46,16215.43,71.71,70.44
2023-11-29,70.78,2019353.4,83.1,114.7,40.36,82.27,4.5,4467843.3,0.9114,894.39,16166.45,73.25,70.56
2023-11-28,72.5,1734200.0,81.68,114.35,42.774,82.27,4.5,4467843.3,0.9096,884.94,15992.67,73.71,72.01
2023-11-27,73.07,2072265.2,79.98,116.75,43.984,82.27,4.5,4467843.3,0.9128,877.19,15966.37,76.5,72.79
2023-11-26,76.46,1047502.0,80.58,123.55,46.657,82.27,4.5,4467843.3,0.9138,880.64,16029.49,77.19,76.0
2023-11-25,76.46,1047502.0,80.58,123.55,46.657,82.27,4.5,4467843.3,0.9138,880.64,16029.49,77.19,76.0
2023-11-24,76.46,1047502.0,80.58,123.55,46.657,82.27,4.5,4467843.3,0.9138,880.64,16029.49,77.19,76.0
2023-11-23,76.57,1583467.6,81.42,122.75,46.834,82.27,4.5,4467843.3,0.9168,887.79,15994.73,77.22,74.88
2023-11-22,75.1,1417137.0,81.96,122.75,44.616,82.27,4.5,4467843.3,0.9182,886.76,15957.82,76.2,74.88
2023-11-21,75.21,1236452.4,82.45,122.4,44.065,82.27,4.5,4467843.3,0.9163,890.64,15900.53,76.71,75.08
2023-11-20,76.66,1191296.4,82.32,121.75,45.821,82.27,4.5,4467843.3,0.9139,902.27,15901.33,77.8,76.15
2023-11-19,76.23,1216630.8,80.61,121.75,45.064,82.27,4.5,4467843.3,0.9165,888.54,15919.16,77.68,76.02
2023-11-18,76.23,1216630.8,80.61,121.75,45.064,82.27,4.5,4467843.3,0.9165,888.54,15919.16,77.68,76.02
2023-11-17,76.23,1216630.8,80.61,121.75,45.064,82.27,4.5,4467843.3,0.9165,888.54,15919.16,77.68,76.02
2023-11-16,77.2,1784864.0,77.42,122.5,45.849,82.27,4.5,4467843.3,0.9213,885.6,15786.61,79.89,76.49
2023-11-15,79.8,1616748.0,81.18,123.15,47.037,82.27,4.5,4467843.3,0.9217,890.52,15748.17,80.27,78.57
2023-11-14,78.57,1556471.7,82.47,123.75,47.608,82.27,4.5,4467843.3,0.9191,875.95,15614.43,79.09,76.6
2023-11-13,77.04,1521540.0,82.52,124.5,47.873,82.27,4.5,4467843.3,0.9346,825.22,15345,78.92,76.17
2023-11-12,78.5,1489145.0,81.43,124.65,46.632,82.27,4.5,4467843.3,0.9359,825.36,15234.39,78.85,76.29
2023-11-11,78.5,1489145.0,81.43,124.65,46.632,82.27,4.5,4467843.3,0.9359,825.36,15234.39,78.85,76.29
2023-11-10,78.5,1489145.0,81.43,124.65,46.632,82.27,4.5,4467843.3,0.9359,825.36,15234.39,78.85,76.29
2023-11-09,77.3,1718379.0,80.01,126.65,48.129,82.27,4.5,4467843.3,0.9372,838.36,15352.54,77.69,75.19
2023-11-08,75.4,1480102.0,79.54,124.7,45.777,82.27,4.5,4467843.3,0.9339,841.73,15229.6,76.38,74.84
2023-11-07,75.36,1608936.0,81.61,121.0,46.057,82.27,4.5,4467843.3,0.9345,853.25,15152.64,76.5,74.86
2023-11-06,75.88,1390880.4,85.18,120.75,44.832,82.27,4.5,4467843.3,0.933,860.95,15135.97,77.48,75.6
2023-11-05,77.2,1524700.0,84.89,124.5,48.057,82.27,4.5,4467843.3,0.9317,864.77,15189.25,79.7,77.1
2023-11-04,77.2,1524700.0,84.89,124.5,48.057,82.27,4.5,4467843.3,0.9317,864.77,15189.25,79.7,77.1
2023-11-03,77.2,1524700.0,84.89,124.5,48.057,82.27,4.5,4467843.3,0.9317,864.77,15189.25,79.7,77.1
2023-11-02,79.06,2707014.4,86.85,124.0,48.564,82.27,4.5,4467843.3,0.9413,840.89,15143.6,79.2,76.24
2023-11-01,78.66,1548028.8,84.63,122.5,47.757,82.27,4.5,4467843.3,0.9459,815.88,14923.27,80.16,78.37
2023-10-31,79.41,1724785.2,87.41,123.15,48.006,82.27,4.5,4467843.3,0.9452,826.12,14810.34,79.5,78.15
2023-10-30,78.78,1954531.8,87.45,128.2,50.547,82.27,4.5,4467843.3,0.9419,819.01,14716.54,80.98,78.48
2023-10-29,79.36,1258649.6,90.48,136.08,50.532,82.27,4.5,4467843.3,0.9463,826.27,14687.41,80.36,79.3
2023-10-28,79.36,1258649.6,90.48,136.08,50.532,82.27,4.5,4467843.3,0.9463,826.27,14687.41,80.36,79.3
2023-10-27,79.36,1258649.6,90.48,136.08,50.532,82.27,4.5,4467843.3,0.9463,826.27,14687.41,80.36,79.3
2023-10-26,79.58,1508041.0,87.93,135.6,50.809,82.27,4.5,4467843.3,0.9466,847.2,14731.05,80.71,79.49
2023-10-25,79.93,1473109.9,90.13,136.0,49.924,82.27,4.5,4467843.3,0.9463,842.12,14892.18,80.98,79.75
2023-10-24,80.66,1385738.8,88.07,135.25,49.264,82.27,4.5,4467843.3,0.9441,855.87,14879.94,81.34,80.21
2023-10-23,80.3,1407659.0,89.83,137.0,51.276,82.27,4.5,4467843.3,0.937,846.09,14800.72,81.5,80.06
2023-10-22,81.67,1229133.5,92.16,138.0,51.112,82.27,4.5,4467843.3,0.9438,849.02,14798.47,82.5,81.05
2023-10-21,81.67,1229133.5,92.16,138.0,51.112,82.27,4.5,4467843.3,0.9438,849.02,14798.47,82.5,81.05
2023-10-20,81.67,1229133.5,92.16,138.0,51.112,82.27,4.5,4467843.3,0.9438,849.02,14798.47,82.5,81.05
2023-10-19,82.0,1399740.0,92.38,137.4,50.172,82.27,4.5,4467843.3,0.9447,874.97,15045.23,82.24,80.84
2023-10-18,81.79,1297189.4,91.5,138.25,50.833,82.27,4.5,4467843.3,0.9489,889.11,15094.91,83.35,81.52
2023-10-17,82.65,1357939.5,89.9,138.75,48.896,82.27,4.5,4467843.3,0.9453,909.95,15251.69,83.66,81.45
2023-10-16,83.41,1525568.9,89.65,138.85,48.467,82.27,4.5,4467843.3,0.9468,900.17,15237.99,85.93,82.99
2023-10-15,85.66,1954761.2,90.89,139.1,53.982,82.27,4.5,4467843.3,0.9512,893.92,15186.66,86.6,84.73
2023-10-14,85.66,1954761.2,90.89,139.1,53.982,82.27,4.5,4467843.3,0.9512,893.92,15186.66,86.6,84.73
2023-10-13,85.66,1954761.2,90.89,139.1,53.982,82.27,4.5,4467843.3,0.9512,893.92,15186.66,86.6,84.73
2023-10-12,85.45,1428724.0,86.0,134.25,53.002,82.27,4.5,4467843.3,0.9497,906.31,15425.03,85.69,83.5
2023-10-11,83.78,1795405.4,85.82,130.0,46.068,82.27,4.5,4467843.3,0.9415,920.35,15460.01,85.03,83.5
2023-10-10,84.74,2215951.0,87.65,130.25,49.455,82.27,4.5,4467843.3,0.9428,909.5,15423.52,85.06,81.6
2023-10-09,81.63,1347711.3,88.15,126.15,43.953,82.27,4.5,4467843.3,0.9462,876.98,15128.11,81.96,80.0
2023-10-08,80.62,971471.0,84.58,122.8,38.231,82.27,4.5,4467843.3,0.9444,877.46,15229.77,81.15,80.0
2023-10-07,80.62,971471.0,84.58,122.8,38.231,82.27,4.5,4467843.3,0.9444,877.46,15229.77,81.15,80.0
2023-10-06,80.62,971471.0,84.58,122.8,38.231,82.27,4.5,4467843.3,0.9444,877.46,15229.77,81.15,80.0
2023-10-05,80.86,1213708.6,84.07,120.05,36.207,82.27,4.5,4467843.3,0.9477,869.15,15070.22,82.37,80.3
2023-10-04,81.82,1710038.0,85.81,119.3,38.441,82.27,4.5,4467843.3,0.9517,875.3,15099.92,82.39,79.56
2023-10-03,79.8,1908018.0,90.92,121.35,36.987,82.27,4.5,4467843.3,0.9552,873.97,15085.21,80.91,79.52
2023-10-02,80.7,1191132.0,90.71,124.0,39.335,82.27,4.5,4467843.3,0.9542,898.94,15247.21,81.66,80.62
2023-10-01,81.45,926901.0,95.31,123.32,41.859,82.27,4.5,4467843.3,0.9457,931.88,15386.58,83.24,81.42
2023-09-30,81.45,926901.0,95.31,123.32,41.859,90.78,4.5,4252078.6,0.9457,931.88,15386.58,83.24,81.42
2023-09-29,81.45,926901.0,95.31,123.32,41.859,90.78,4.5,4252078.6,0.9457,931.88,15386.58,83.24,81.42
2023-09-28,83.11,940805.2,95.38,122.65,39.736,90.78,4.5,4252078.6,0.9467,929.67,15323.5,83.24,81.82
2023-09-27,81.86,1214802.4,96.55,122.65,39.296,90.78,4.5,4252078.6,0.952,930.85,15217.45,83.05,81.61
2023-09-26,82.51,1344913.0,93.96,123.0,40.322,90.78,4.5,4252078.6,0.9457,936.92,15255.87,85.13,82.51
2023-09-25,84.89,1196100.1,93.29,123.0,44.442,90.78,4.5,4252078.6,0.9439,952.2,15405.49,85.95,84.77
2023-09-24,85.3,1575491.0,93.27,122.15,39.791,90.78,4.5,4252078.6,0.9384,962.85,15557.29,86.05,83.65
2023-09-23,85.3,1575491.0,93.27,122.15,39.791,90.78,4.5,4252078.6,0.9384,962.85,15557.29,86.05,83.65
2023-09-22,85.3,1575491.0,93.27,122.15,39.791,90.78,4.5,4252078.6,0.9384,962.85,15557.29,86.05,83.65
2023-09-21,84.43,1365233.1,93.3,121.65,39.105,90.78,4.5,4252078.6,0.9379,970.91,15571.86,84.61,81.7
2023-09-20,82.76,1505404.4,93.53,122.5,37.284,90.78,4.5,4252078.6,0.9378,990.37,15781.59,82.97,80.51
2023-09-19,81.3,1052022.0,94.34,122.5,36.782,90.78,4.25,4252078.6,0.9362,986.53,15664.48,81.69,80.55
2023-09-18,80.88,1336137.6,94.43,121.5,34.475,90.78,4.25,4252078.6,0.9351,982.64,15727.12,82.65,80.74
2023-09-17,82.1,1174851.0,93.93,120.85,36.483,90.78,4.25,4252078.6,0.9382,997.58,15893.53,84.09,81.86
2023-09-16,82.1,1174851.0,93.93,120.85,36.483,90.78,4.25,4252078.6,0.9382,997.58,15893.53,84.09,81.86
2023-09-15,82.1,1174851.0,93.93,120.85,36.483,90.78,4.25,4252078.6,0.9382,997.58,15893.53,84.09,81.86
2023-09-14,82.93,1200826.4,93.7,120.6,35.521,90.78,4.25,4252078.6,0.9394,1007.04,15805.29,84.07,82.45
2023-09-13,83.76,1883762.4,91.88,119.6,36.817,90.78,4.25,4252078.6,0.932,985.14,15654.03,83.83,80.57
2023-09-12,81.12,1419600.0,92.06,118.35,34.701,90.78,4.25,4252078.6,0.9296,991.76,15715.53,82.41,80.98
2023-09-11,81.73,1127874.0,90.64,117.75,35.848,90.78,4.25,4252078.6,0.9301,986.53,15800.99,82.51,81.36
2023-09-10,81.62,1396518.2,90.65,116.15,34.508,90.78,4.25,4252078.6,0.9344,983.82,15744.75,84.0,81.28
2023-09-09,81.62,1396518.2,90.65,116.15,34.508,90.78,4.25,4252078.6,0.9344,983.82,15744.75,84.0,81.28
2023-09-08,81.62,1396518.2,90.65,116.15,34.508,90.78,4.25,4252078.6,0.9344,983.82,15744.75,84.0,81.28
2023-09-07,83.29,1403436.5,89.92,116.25,32.755,90.78,4.25,4252078.6,0.9343,983.77,15718.66,84.28,82.67
2023-09-06,83.7,1313253.0,90.6,116.15,31.075,90.78,4.25,4252078.6,0.9321,990.97,15741.37,84.81,83.11
2023-09-05,83.91,1387871.4,90.04,119.0,34.449,90.78,4.25,4252078.6,0.9319,1006.71,15771.71,84.81,83.6
2023-09-04,84.08,1174597.6,89.0,116.65,33.571,90.78,4.25,4252078.6,0.9264,1020.22,15824.85,85.63,83.75
2023-09-03,85.64,1023398.0,88.55,116.65,35.617,90.78,4.25,4252078.6,0.9279,1023.49,15840.34,86.32,85.0
2023-09-02,85.64,1023398.0,88.55,116.65,35.617,90.78,4.25,4252078.6,0.9279,1023.49,15840.34,86.32,85.0
2023-09-01,85.64,1023398.0,88.55,116.65,35.617,90.78,4.25,4252078.6,0.9279,1023.49,15840.34,86.32,85.0
2023-08-31,86.03,972999.3,86.86,118.75,35.029,90.78,4.25,4252078.6,0.9221,1023.35,15947.08,87.28,85.58
2023-08-30,86.0,1147240.0,85.86,122.25,35.992,90.78,4.25,4252078.6,0.9151,1029.45,15891.93,86.63,84.64
2023-08-29,85.0,1060800.0,85.49,122.95,35.195,90.78,4.25,4252078.6,0.9189,1046.62,15930.88,86.49,84.52
2023-08-28,85.6,695928.0,84.42,122.5,38.414,90.78,4.25,4252078.6,0.9241,1024.25,15792.61,86.5,84.79
2023-08-27,85.25,1147465.0,84.48,117.66,34.777,90.78,4.25,4252078.6,0.9256,1017.84,15631.82,86.42,84.5
2023-08-26,85.25,1147465.0,84.48,117.66,34.777,90.78,4.25,4252078.6,0.9256,1017.84,15631.82,86.42,84.5
2023-08-25,85.25,1147465.0,84.48,117.66,34.777,90.78,4.25,4252078.6,0.9256,1017.84,15631.82,86.42,84.5
